profile,workload,variant,repetition,seed,initial_records,operations,elapsed_nanos,throughput_ops_s,mean_latency_ns,p50_latency_ns,p95_latency_ns,p99_latency_ns,max_latency_ns,search_p95_ns,insert_p95_ns,delete_p95_ns,update_p95_ns,range_p95_ns,final_records,leaf_count,avg_occupancy,peak_heap_bytes,process_cpu_nanos,current_thread_cpu_nanos,current_thread_allocated_bytes,gc_collections,gc_time_millis,jit_compilation_millis,controller_nanos,controller_time_share_pct,maintenance_count,maintenance_nanos,records_moved,leaves_touched,full_rebuilds,commit_count,rollback_count,abstain_count,no_trial_commits,failed_trials_kept,structural_attempts,expected_diagnosis_matches,expected_diagnosis_mismatches,observation_windows,reference_ready_windows,degraded_windows,persistent_triggers,diagnosis_attempts,confident_diagnoses,candidate_selections,trial_starts
PUBLICATION,WORKLOAD_SHIFT,LARS_NO_RUNTIME_VALIDATION,2,1664525,1000000,300000,264425800,1134533.7709104028,680.689,400.0,1300.0,2600.0,28392400,500.0,1900.0,2000.0,500.0,1800.0,1056291,22045,0.7486752948514402,245366784,1265625000,250000000,172037296,1,28,732,12590300,4.761373511964415,2,650400,104,6,0,2,0,2,2,0,2,0,0,140,36,16,4,4,4,2,2
PUBLICATION,WORKLOAD_SHIFT,LARS_NO_RUNTIME_VALIDATION,3,22695477,1000000,300000,281337200,1066336.055096873,721.3573333333334,400.0,1400.0,2800.0,30171400,500.0,2100.0,2200.0,500.0,1800.0,1055923,22037,0.7486861585061487,245366784,1234375000,218750000,174844864,1,30,1009,19682400,6.996017590279565,4,1110100,208,12,0,4,0,8,4,0,4,0,0,143,37,23,12,12,5,4,4
PUBLICATION,WORKLOAD_SHIFT,LARS_NO_RUNTIME_VALIDATION,4,69069,1000000,300000,282667300,1061318.376763071,728.7456666666667,400.0,1500.0,2900.0,29442900,500.0,2200.0,2400.0,500.0,1900.0,1055964,22036,0.748749205844981,245366784,1203125000,250000000,173053992,1,29,956,15279100,5.405329870133546,2,1092800,119,6,0,2,0,8,2,0,2,0,0,143,38,22,10,10,5,2,2
PUBLICATION,WORKLOAD_SHIFT,LARS_NO_RUNTIME_VALIDATION,5,48271,1000000,300000,268875100,1115759.6966026232,681.816,400.0,1400.0,2800.0,26762800,500.0,2000.0,2200.0,500.0,1800.0,1055875,22030,0.7488900079437131,245366784,1218750000,250000000,176402552,1,26,781,12154000,4.520314450836095,1,990000,50,3,0,1,0,6,1,0,1,0,0,141,37,18,7,7,2,1,1
PUBLICATION,WORKLOAD_SHIFT,LARS_NO_RUNTIME_VALIDATION,6,134775813,1000000,300000,308632300,972030.4712112115,787.4203333333334,400.0,1700.0,3300.0,27960300,600.0,2400.0,2700.0,600.0,2200.0,1056000,22034,0.7488426976490877,245366784,1359375000,234375000,175957792,1,27,970,18287200,5.925238544377889,2,952400,124,6,0,2,0,10,2,0,2,0,0,141,41,25,12,12,4,2,2
PUBLICATION,WORKLOAD_SHIFT,LARS_NO_RUNTIME_VALIDATION,7,16807,1000000,300000,288625300,1039409.920058983,733.934,400.0,1600.0,3000.0,26704600,500.0,2100.0,2300.0,500.0,2300.0,1055967,22036,0.7487513330459249,245366784,1328125000,250000000,175154256,1,26,1011,16235600,5.625147899369875,4,1465800,248,12,0,4,0,4,4,0,4,0,0,142,33,18,8,8,5,4,4
PUBLICATION,WORKLOAD_SHIFT,LARS_NO_RUNTIME_VALIDATION,8,2147483647,1000000,300000,285714900,1049997.7425048535,727.1703333333334,400.0,1400.0,2800.0,30045400,500.0,2000.0,2200.0,500.0,1800.0,1055978,22044,0.7484874001996008,245366784,1250000000,218750000,174672848,1,29,833,15150300,5.302593599423761,1,875000,57,3,0,1,0,7,1,0,1,0,0,142,36,19,8,8,5,1,1
PUBLICATION,WORKLOAD_SHIFT,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,1000000,300000,266418400,1126048.3510147948,691.591,400.0,1400.0,2900.0,25077000,500.0,2100.0,2200.0,500.0,1800.0,1056171,22036,0.7488959827101107,245366784,1078125000,234375000,173197752,1,24,857,17522600,6.577098278497281,2,1072100,116,6,0,2,0,3,2,0,2,0,0,140,38,19,5,5,4,2,2
PUBLICATION,WORKLOAD_SHIFT,LOCAL_COST_ADAPTIVE,0,1103515245,1000000,300000,278753500,1076219.6707844026,624.253,400.0,1500.0,2900.0,10302700,500.0,2100.0,2300.0,500.0,1900.0,1056074,22034,0.7488951733684306,245366784,1265625000,234375000,176916496,1,25,960,16086900,5.771012740647203,3,1054900,161,9,0,3,0,5,3,0,3,0,0,144,36,19,8,0,0,3,3
PUBLICATION,WORKLOAD_SHIFT,LOCAL_COST_ADAPTIVE,1,214013,1000000,300000,275249600,1089919.840028832,710.414,400.0,1400.0,2900.0,27515000,500.0,2100.0,2200.0,500.0,2000.0,1056030,22039,0.7486940764100004,245366784,1125000000,265625000,173273016,1,27,927,16293300,5.919463643180589,2,1413800,119,6,0,2,0,2,2,0,2,0,0,139,33,16,4,0,0,2,2
PUBLICATION,WORKLOAD_SHIFT,LOCAL_COST_ADAPTIVE,2,1664525,1000000,300000,285339500,1051379.1465955467,733.0963333333333,400.0,1500.0,3000.0,28768300,500.0,2200.0,2400.0,500.0,2000.0,1056291,22046,0.7486413351628414,245366784,1281250000,250000000,172867232,1,28,975,12712600,4.455254179670183,2,1065200,105,6,0,2,0,2,2,0,2,0,0,140,36,19,4,0,0,2,2
PUBLICATION,WORKLOAD_SHIFT,LOCAL_COST_ADAPTIVE,3,22695477,1000000,300000,307895300,974357.1922013749,783.3526666666667,400.0,1700.0,3200.0,28269300,600.0,2300.0,2600.0,500.0,2200.0,1055923,22038,0.7486521859969144,245366784,1296875000,296875000,174720488,1,28,986,13868300,4.504225949535443,1,835400,44,3,0,1,0,4,1,0,1,0,0,143,37,18,5,0,0,1,1
PUBLICATION,WORKLOAD_SHIFT,LOCAL_COST_ADAPTIVE,4,69069,1000000,300000,323214700,928175.6058743616,826.6306666666667,500.0,1800.0,3800.0,27169900,700.0,2800.0,2800.0,600.0,2500.0,1055964,22035,0.7487831858407079,245366784,1390625000,281250000,172873976,1,27,1089,14011800,4.335136984796793,1,1290100,59,3,0,1,0,4,1,0,1,0,0,143,38,22,5,0,0,1,1
PUBLICATION,WORKLOAD_SHIFT,LOCAL_COST_ADAPTIVE,5,48271,1000000,300000,270643900,1108467.6211065536,693.818,400.0,1400.0,2900.0,27142000,500.0,2100.0,2200.0,500.0,1800.0,1055875,22028,0.7489580023152351,245366784,1187500000,265625000,176601200,1,26,875,12883100,4.76016640315928,3,897800,165,9,0,3,0,1,3,0,3,0,0,141,35,16,4,0,0,3,3
PUBLICATION,WORKLOAD_SHIFT,LOCAL_COST_ADAPTIVE,6,134775813,1000000,300000,309733600,968574.2844818903,780.5236666666667,500.0,1600.0,3100.0,23631500,600.0,2400.0,2600.0,600.0,2100.0,1056000,22033,0.7488766849725412,245366784,1562500000,281250000,175949288,1,23,925,15460100,4.991418431839491,1,724700,63,3,0,1,0,4,1,0,1,0,0,141,40,19,5,0,0,1,1
PUBLICATION,WORKLOAD_SHIFT,LOCAL_COST_ADAPTIVE,7,16807,1000000,300000,370831400,808992.9817162193,950.7423333333334,500.0,2200.0,4600.0,28534900,700.0,3100.0,3600.0,700.0,3400.0,1055967,22036,0.7487513330459249,245366784,1609375000,343750000,175517400,1,28,1110,16663200,4.493470617644569,6,1114500,328,19,0,6,0,1,6,0,6,0,0,142,27,16,7,0,0,6,6
PUBLICATION,WORKLOAD_SHIFT,LOCAL_COST_ADAPTIVE,8,2147483647,1000000,300000,328702400,912679.676205589,850.778,400.0,1800.0,4000.0,29454100,600.0,2700.0,3100.0,600.0,2600.0,1055978,22043,0.7485213559860273,245366784,1390625000,312500000,175781336,1,29,918,17063900,5.191291575601516,3,948700,170,9,0,3,0,3,3,0,3,0,0,142,33,17,6,0,0,3,3
PUBLICATION,WORKLOAD_SHIFT,LOCAL_COST_ADAPTIVE,9,6364136223846793005,1000000,300000,279220900,1074418.139902851,714.5686666666667,400.0,1400.0,3000.0,31250600,500.0,2200.0,2300.0,500.0,1800.0,1056171,22034,0.7489639591086502,245366784,1281250000,265625000,176190048,1,31,767,12153200,4.352539512622443,1,651100,57,3,0,1,0,3,1,0,1,0,0,140,36,17,4,0,0,1,1
PUBLICATION,WORKLOAD_SHIFT,PERIODIC_GLOBAL_REBUILD,0,1103515245,1000000,300000,526505900,569794.1846425652,1607.7466666666667,300.0,1100.0,1900.0,103197100,400.0,1600.0,1800.0,400.0,1100.0,1056074,22002,0.7499843764203254,556793856,2281250000,453125000,601741064,3,86,1036,0,0.0,6,197233600,6194107,258178,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,PERIODIC_GLOBAL_REBUILD,1,214013,1000000,300000,620854700,483204.8464801829,1921.2523333333334,300.0,1200.0,2100.0,95321600,400.0,1700.0,2100.0,400.0,1300.0,1056030,22001,0.7499872164901595,563085312,2375000000,546875000,598789408,3,87,1014,0,0.0,6,286606000,6193927,258159,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,PERIODIC_GLOBAL_REBUILD,2,1664525,1000000,300000,637391800,470668.11967144854,1916.3376666666666,300.0,1200.0,2000.0,122112200,400.0,1800.0,1900.0,400.0,1100.0,1056291,22007,0.7499680499386558,563085312,2671875000,546875000,600208992,3,97,1199,0,0.0,6,286775000,6194367,258178,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,PERIODIC_GLOBAL_REBUILD,3,22695477,1000000,300000,593671400,505330.0529552207,1828.495,300.0,1200.0,2400.0,104287000,500.0,2000.0,2100.0,400.0,1200.0,1055923,21999,0.7499794024728397,560988160,2515625000,515625000,599501192,3,93,1163,0,0.0,6,238023400,6193315,258133,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,PERIODIC_GLOBAL_REBUILD,4,69069,1000000,300000,569233000,527024.961658934,1732.8233333333333,300.0,1200.0,2200.0,113054000,400.0,1900.0,2000.0,400.0,1200.0,1055964,22000,0.7499744318181818,560988160,2343750000,484375000,598210896,3,91,1058,0,0.0,6,207618300,6193487,258142,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,PERIODIC_GLOBAL_REBUILD,5,48271,1000000,300000,670809100,447221.12445999915,2074.7496666666666,300.0,1300.0,2400.0,143966400,500.0,2000.0,2200.0,400.0,1300.0,1055875,21998,0.7499794015365033,560988160,3171875000,562500000,601405760,3,101,1173,0,0.0,6,297023800,6193664,258169,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,PERIODIC_GLOBAL_REBUILD,6,134775813,1000000,300000,569255900,527003.7605231672,1746.2363333333333,300.0,1100.0,2100.0,102824100,400.0,1700.0,1900.0,400.0,1100.0,1056000,22000,0.75,563085312,2515625000,500000000,600795192,3,91,926,0,0.0,6,232406600,6193871,258149,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,PERIODIC_GLOBAL_REBUILD,7,16807,1000000,300000,571220000,525191.6949686635,1757.795,300.0,1100.0,2000.0,107229400,400.0,1700.0,1700.0,300.0,1300.0,1055967,22000,0.7499765625,558891008,2546875000,484375000,599470040,3,92,999,0,0.0,6,243083300,6193645,258145,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,PERIODIC_GLOBAL_REBUILD,8,2147483647,1000000,300000,502010800,597596.7050908068,1533.9016666666666,300.0,1100.0,1900.0,100381100,400.0,1600.0,1800.0,300.0,1300.0,1055978,22000,0.749984375,563085312,2250000000,406250000,597095496,3,95,961,0,0.0,6,179156900,6193518,258149,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,PERIODIC_GLOBAL_REBUILD,9,6364136223846793005,1000000,300000,555004400,540536.2552080668,1627.9406666666666,300.0,1100.0,2100.0,77691600,400.0,1800.0,1800.0,400.0,1100.0,1056171,22004,0.7499850879385567,560988160,2375000000,437500000,601053824,3,90,1148,0,0.0,6,219226000,6194500,258174,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,STATIC_BPLUS,0,1103515245,1000000,300000,209976900,1428728.5887161873,533.405,300.0,1200.0,2500.0,24424800,400.0,1700.0,2000.0,400.0,1800.0,1056074,22036,0.7488272032129243,244318208,875000000,187500000,173615360,1,24,487,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,STATIC_BPLUS,1,214013,1000000,300000,208017700,1442184.967913788,534.1426666666666,300.0,1200.0,2500.0,26979900,400.0,1800.0,1800.0,400.0,1700.0,1056030,22041,0.7486261399210562,245366784,1109375000,187500000,172933856,1,26,398,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,STATIC_BPLUS,2,1664525,1000000,300000,222351400,1349215.7009130593,565.3296666666666,300.0,1200.0,2400.0,29998300,400.0,1800.0,1900.0,400.0,1900.0,1056291,22045,0.7486752948514402,245366784,968750000,203125000,171381800,1,29,448,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,STATIC_BPLUS,3,22695477,1000000,300000,208752200,1437110.6029062208,534.1596666666667,300.0,1200.0,2400.0,27897200,400.0,1800.0,1800.0,400.0,1600.0,1055923,22037,0.7486861585061487,245366784,796875000,203125000,169587984,1,27,476,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,STATIC_BPLUS,4,69069,1000000,300000,238301800,1258907.8219300064,629.499,300.0,1500.0,3000.0,32213800,400.0,2200.0,2500.0,400.0,2200.0,1055964,22034,0.7488171689207588,244318208,1046875000,218750000,171085640,1,32,515,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,STATIC_BPLUS,5,48271,1000000,300000,211076300,1421286.9943238534,537.0453333333334,300.0,1200.0,2400.0,26174700,400.0,1800.0,1800.0,400.0,1500.0,1055875,22029,0.7489240035861818,245366784,828125000,187500000,171578168,1,26,396,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,STATIC_BPLUS,6,134775813,1000000,300000,215964600,1389116.5496567492,541.385,300.0,1200.0,2400.0,25202900,400.0,1700.0,1900.0,400.0,1700.0,1056000,22034,0.7488426976490877,245366784,843750000,203125000,170634424,1,24,527,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,STATIC_BPLUS,7,16807,1000000,300000,281867500,1064329.8713047798,740.0453333333334,400.0,1800.0,4000.0,28847900,500.0,2600.0,3000.0,500.0,3200.0,1055967,22040,0.7486154435117968,245366784,1312500000,265625000,171377016,1,28,689,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,STATIC_BPLUS,8,2147483647,1000000,300000,203191300,1476441.1665263227,520.734,300.0,1100.0,2100.0,30046900,400.0,1600.0,1800.0,400.0,1500.0,1055978,22045,0.7484534474937627,245366784,906250000,171875000,170275608,1,29,475,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,STATIC_BPLUS,9,6364136223846793005,1000000,300000,203954500,1470916.307313641,522.342,300.0,1200.0,2400.0,26247600,400.0,1700.0,1800.0,400.0,1600.0,1056171,22035,0.7489299693669162,245366784,968750000,187500000,171107584,1,26,454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,THRESHOLD_GLOBAL_REBUILD,0,1103515245,1000000,300000,567843400,528314.6726720782,1743.0,300.0,1000.0,1900.0,112729400,400.0,1700.0,1800.0,300.0,1000.0,1056074,21917,0.7528930168362459,451936256,2546875000,500000000,456723720,2,76,1172,0,0.0,4,238305200,4124635,171934,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,THRESHOLD_GLOBAL_REBUILD,1,214013,1000000,300000,602024900,498318.2589291572,1856.1013333333333,300.0,1000.0,1900.0,113448500,400.0,1600.0,1700.0,300.0,1000.0,1056030,21918,0.7528272994798796,448199440,2343750000,546875000,455650192,2,78,1179,0,0.0,4,267733000,4124137,171904,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,THRESHOLD_GLOBAL_REBUILD,2,1664525,1000000,300000,587979000,510222.30385779083,1781.6496666666667,300.0,1000.0,1900.0,109596700,400.0,1700.0,1800.0,400.0,1100.0,1056291,21918,0.7530133623049549,449839104,2296875000,531250000,456064040,2,77,993,0,0.0,4,239381900,4124387,171924,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,THRESHOLD_GLOBAL_REBUILD,3,22695477,1000000,300000,505630500,593318.6388083788,1512.1493333333333,300.0,1100.0,2300.0,122805700,500.0,2000.0,2000.0,400.0,1200.0,1055923,21913,0.7529227798567061,444596224,2156250000,453125000,454555096,2,75,856,0,0.0,4,146383100,4123868,171875,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,THRESHOLD_GLOBAL_REBUILD,4,69069,1000000,300000,419510600,715118.998185028,1248.8726666666666,300.0,1000.0,1900.0,114912600,400.0,1500.0,1700.0,300.0,1100.0,1055964,21811,0.7564732245197378,440859408,2109375000,359375000,454418808,2,75,961,0,0.0,4,91026400,4114008,171337,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,THRESHOLD_GLOBAL_REBUILD,5,48271,1000000,300000,607711700,493655.1328532921,1858.9866666666667,300.0,1100.0,2100.0,115540900,400.0,1800.0,1900.0,400.0,1100.0,1055875,21916,0.7527854934750867,447741952,2593750000,515625000,456414856,2,74,1093,0,0.0,4,260637500,4124142,171899,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,THRESHOLD_GLOBAL_REBUILD,6,134775813,1000000,300000,458232500,654689.4862324257,1367.3496666666667,300.0,1100.0,2000.0,129604200,400.0,1800.0,1900.0,400.0,1100.0,1056000,21917,0.7528402609846238,449248016,2187500000,375000000,455086632,2,79,909,0,0.0,4,103077400,4123961,171898,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,THRESHOLD_GLOBAL_REBUILD,7,16807,1000000,300000,565981800,530052.3797761694,1733.4853333333333,300.0,1100.0,2300.0,105069400,400.0,1800.0,2000.0,400.0,1400.0,1055967,21915,0.752885438056126,449248016,2296875000,484375000,455305456,2,78,1164,0,0.0,4,214298200,4124010,171902,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,THRESHOLD_GLOBAL_REBUILD,8,2147483647,1000000,300000,579598800,517599.41531970043,1663.6883333333333,300.0,1100.0,2100.0,116489200,400.0,1800.0,2000.0,400.0,1100.0,1055978,21811,0.7564832538627299,437713680,2515625000,515625000,454051376,2,77,1136,0,0.0,4,228580300,4113726,171336,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WORKLOAD_SHIFT,THRESHOLD_GLOBAL_REBUILD,9,6364136223846793005,1000000,300000,681625400,440124.4437193802,2094.083,300.0,1300.0,2800.0,120578700,500.0,2200.0,2300.0,400.0,1300.0,1056171,21818,0.7563787640938674,439810832,2750000000,562500000,454879816,2,85,1315,0,0.0,4,282297800,4114884,171346,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_FULL,0,1103515245,1000000,300000,234635600,1278578.357248431,636.08,700.0,1100.0,1500.0,128400,400.0,1200.0,1200.0,400.0,1500.0,1105555,20836,0.8290601303033212,209715200,531250000,250000000,58677400,0,0,489,4700,0.002003106093022542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_FULL,1,214013,1000000,300000,277335800,1081721.1481532496,757.109,800.0,1600.0,2500.0,1166000,400.0,1700.0,1800.0,400.0,1900.0,1105152,20837,0.8287181456063732,209715200,687500000,296875000,58879536,0,0,667,5600,0.002019212809886066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_FULL,2,1664525,1000000,300000,235612300,1273278.1777521803,632.855,700.0,1200.0,1700.0,258400,400.0,1300.0,1300.0,400.0,1600.0,1105564,20840,0.8289077495201536,210763776,562500000,218750000,59196200,0,0,556,5100,0.0021645729021787063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_FULL,3,22695477,1000000,300000,234501300,1279310.6051011232,624.8723333333334,700.0,1200.0,1600.0,169700,400.0,1200.0,1300.0,400.0,1600.0,1104666,20838,0.8283139576734811,210960416,578125000,218750000,59466376,0,0,600,9800,0.004179081309997002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_FULL,4,69069,1000000,300000,261869000,1145610.9734256442,707.9026666666666,700.0,1400.0,2100.0,378000,400.0,1500.0,1600.0,400.0,1700.0,1105522,20842,0.8287967205642452,208666624,500000000,250000000,58899312,0,0,560,5200,0.0019857256872711166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_FULL,5,48271,1000000,300000,249285000,1203441.8436729044,673.5553333333334,800.0,1200.0,1700.0,731000,400.0,1300.0,1400.0,400.0,1700.0,1105509,20837,0.8289858484906656,208666624,562500000,265625000,59051672,0,0,538,5200,0.002085965862366368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_FULL,6,134775813,1000000,300000,241262700,1243457.8573480276,653.6206666666667,700.0,1200.0,1600.0,238500,400.0,1200.0,1300.0,400.0,1500.0,1106062,20839,0.8293209247084793,208764960,484375000,234375000,58899424,0,0,524,5100,0.002113878357491647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_FULL,7,16807,1000000,300000,237566600,1262803.777972156,639.8586666666666,700.0,1200.0,1800.0,225600,400.0,1300.0,1400.0,400.0,1500.0,1105442,20836,0.8289753911499328,208732176,578125000,250000000,58982992,0,0,554,5200,0.002188859881818404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_FULL,8,2147483647,1000000,300000,223170400,1344264.2931141406,593.4803333333333,700.0,1100.0,1500.0,215900,400.0,1200.0,1200.0,400.0,1400.0,1104969,20835,0.828660457163427,209715200,468750000,218750000,58963320,0,0,532,5100,0.002285249298294039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_FULL,9,6364136223846793005,1000000,300000,264318100,1134996.0521053988,700.5213333333334,800.0,1300.0,2200.0,729100,400.0,1500.0,1600.0,400.0,1600.0,1105711,20838,0.8290975321527978,209715200,640625000,281250000,59163584,0,0,512,4600,0.0017403272798949447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_MONITOR_ONLY,0,1103515245,1000000,300000,249350800,1203124.2731124184,670.4993333333333,700.0,1300.0,2100.0,173000,400.0,1500.0,1500.0,400.0,1500.0,1105555,20836,0.8290601303033212,209715200,500000000,250000000,58843928,0,0,569,6400,0.002566665115973159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_MONITOR_ONLY,1,214013,1000000,300000,254177700,1180276.633237298,677.908,800.0,1200.0,1600.0,206500,400.0,1300.0,1300.0,400.0,1700.0,1105152,20837,0.8287181456063732,208666624,765625000,250000000,59151136,0,0,696,5900,0.002321210712033353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_MONITOR_ONLY,2,1664525,1000000,300000,251708200,1191856.2843800876,679.9573333333333,700.0,1300.0,2100.0,249800,400.0,1500.0,1500.0,400.0,1700.0,1105564,20840,0.8289077495201536,210763776,515625000,250000000,59232856,0,0,573,5800,0.0023042554831348362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_MONITOR_ONLY,3,22695477,1000000,300000,258937500,1158580.738595221,706.933,700.0,1400.0,2200.0,267400,400.0,1600.0,1600.0,400.0,1700.0,1104666,20838,0.8283139576734811,209715200,578125000,265625000,59579408,0,0,545,5900,0.0022785421192372678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_MONITOR_ONLY,4,69069,1000000,300000,225355200,1331231.7621248588,605.9883333333333,700.0,1100.0,1500.0,252300,400.0,1200.0,1200.0,400.0,1500.0,1105522,20842,0.8287967205642452,208666624,515625000,234375000,58637928,0,0,576,4200,0.0018637244669748023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_MONITOR_ONLY,5,48271,1000000,300000,234181300,1281058.735261953,630.3686666666666,700.0,1200.0,1900.0,227100,400.0,1300.0,1400.0,400.0,1600.0,1105509,20837,0.8289858484906656,209715200,484375000,250000000,59051456,0,0,500,5400,0.0023059057234715154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_MONITOR_ONLY,6,134775813,1000000,300000,237022300,1265703.6911716745,638.7283333333334,700.0,1200.0,1600.0,233000,400.0,1300.0,1300.0,400.0,1500.0,1106062,20839,0.8293209247084793,209715200,578125000,218750000,58897888,0,0,532,4800,0.002025125905874679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_MONITOR_ONLY,7,16807,1000000,300000,230402700,1302068.0747230826,613.0346666666667,700.0,1100.0,1600.0,231400,400.0,1200.0,1300.0,400.0,1500.0,1105442,20836,0.8289753911499328,208666624,562500000,250000000,58985160,0,0,576,5400,0.002343722534501549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,WRITE_HEAVY,LARS_MONITOR_ONLY,8,2147483647,1000000,300000,229230200,1308728.0820764455,611.1826666666667,700.0,1200.0,1700.0,211200,400.0,1300.0,1300.0,400.0,1400.0,1104969,20835,0.828660457163427,208666624,546875000,234375000,59194624,0,0,532,5500,0.0023993348171401497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
